date,nav
2021-02-02,80.7035
2021-01-02,80.247
,79.1266
,79.5197
,79.5643
,81.1978
,82.2957
,83.4044
,84.4445
,84.8174
,83.4649
,84.9691
,85.9377
,85.51
2021-12-01,85.5099
2021-11-01,85.8252
2021-08-01,85.6288
2021-07-01,83.8689
2021-06-01,84.3043
2021-05-01,84.2546
2021-04-01,83.323
2021-01-01,82.3932
,81.4326
,81.2929
,81.4013
,81.1267
,80.2602
,79.6855
,78.4177
,77.0238
,80.1387
,79.1871
,78.6263
,78.3565
,78.0139
2020-11-12,77.5891
2020-10-12,77.427
2020-09-12,77.5729
2020-08-12,77.2836
2020-07-12,77.8069
2020-04-12,76.5668
2020-03-12,75.7648
2020-02-12,75.2548
2020-01-12,74.4241
,72.6231
,71.7821
,71.1447
,71.9309
,71.0088
,70.1959
,70.0525
,70.3177
,69.9825
,68.9702
2020-12-11,68.6813
2020-11-11,68.1997
2020-10-11,68.1961
2020-09-11,68.7861
2020-06-11,68.6093
2020-05-11,68.4809
2020-04-11,66.9865
2020-03-11,66.3515
2020-02-11,66.0187
,65.9
,65.4769
,65.1878
,65.2039
,65.0052
,65.8442
,65.4607
,65.1698
,65.2917
,65.1275
,65.1479
,64.5317
,65.7957
,65.8073
2020-12-10,65.9921
2020-09-10,66.21
2020-08-10,66.806
2020-07-10,66.6421
2020-06-10,66.9087
2020-05-10,66.4188
2020-01-10,65.7441
,65.6953
,65.6623
,65.6529
,64.4883
,63.2843
,64.4889
,63.7533
,64.3706
,66.3189
,65.84
,66.0678
,65.1282
,64.2841
2020-11-09,63.7702
2020-10-09,63.4366
2020-09-09,62.2926
2020-08-09,62.5035
2020-07-09,63.1689
2020-04-09,63.092
2020-03-09,64.2449
2020-02-09,64.0911
2020-01-09,63.1221
,62.4756
,65.1476
,65.2944
,65.7181
,65.5694
,65.6934
,65.1165
,64.5637
,63.9355
,63.2825
,62.7396
,62.6453
,62.7383
2020-12-08,62.7556
2020-11-08,62.9986
2020-10-08,63.6204
2020-07-08,62.6111
2020-06-08,62.1361
2020-05-08,61.3384
2020-04-08,61.2955
2020-03-08,61.0398
,60.404
,59.5941
,60.131
,59.3323
,59.0559
,59.3358
,59.6438
,58.8762
,58.7706
,59.059
,58.54
,57.9806
,57.9193
,57.9919
,58.6437
2020-10-07,58.2981
2020-09-07,58.298
2020-08-07,58.0663
2020-07-07,57.935
2020-06-07,58.113
2020-03-07,57.1696
2020-02-07,56.5285
2020-01-07,56.3051
,56.3796
,56.9851
,57.5425
,57.854
,57.1358
,58.2561
,57.4547
,55.7688
,55.5556
,55.393
,54.8212
,54.2432
2020-12-06,54.6559
2020-11-06,54.4155
2020-10-06,54.8485
2020-09-06,54.6084
2020-08-06,55.1066
2020-05-06,55.0839
2020-04-06,54.1289
2020-03-06,54.1472
2020-02-06,54.0996
2020-01-06,53.8411
,53.2197
,52.9098
,52.6368
,52.2757
,52.314
,52.2025
,51.6204
,51.2438
,50.8905
,52.0253
,51.8594
,51.6134
2020-12-05,51.5599
2020-11-05,51.8446
2020-08-05,51.8829
2020-07-05,52.0884
2020-06-05,52.105
2020-05-05,51.7331
2020-04-05,51.7864
,51.9138
,51.8212
,51.7687
,51.6601
,50.3992
,50.6232
,49.9446
,49.9428
,50.5395
,50.8369
,50.6858
,49.9375
,49.7987
2020-09-04,49.7311
2020-08-04,48.5326
2020-07-04,46.715
2020-03-04,43.6407
2020-01-04,43.7147
,44.41
,42.9923
,43.3332
,43.3782
,41.754
,40.7455
,40.4996
,45.0055
,42.0994
,43.3121
,46.2054
,47.316
,50.2095
