date,nav
,40.4084
,38.446
,37.6463
,42.895
,41.0376
,42.3458
,44.891
,45.8588
,48.5999
2020-12-03,47.8039
2020-11-03,51.3449
2020-09-03,51.2994
2020-06-03,53.0987
2020-05-03,53.645
2020-04-03,53.0825
2020-03-03,53.5505
2020-02-03,52.8009
,52.8907
,54.3307
,54.4616
,54.8741
,55.0739
,56.0837
,56.1832
,55.593
,55.8525
,56.1437
,56.6034
2020-12-02,56.6194
2020-11-02,56.1376
2020-10-02,56.0931
2020-07-02,55.7358
2020-06-02,55.6957
2020-05-02,55.439
2020-04-02,54.9917
2020-03-02,53.9914
,54.3388
,54.2354
,54.4893
,54.0279
,54.0408
,54.3219
,53.6822
,53.3944
,53.5685
,53.8785
,54.4449
,54.3185
,54.0222
,54.1131
,53.8602
2020-10-01,53.6188
2020-09-01,53.3485
2020-08-01,52.7438
2020-07-01,52.6992
2020-06-01,52.3269
2020-03-01,53.3371
2020-02-01,53.3612
2020-01-01,53.2623
,53.2357
,53.5844
,53.5587
,53.1793
,53.2331
,53.4977
,53.5651
,53.4483
,53.2201
,52.823
,52.2265
,52.3885
2019-12-12,51.9371
2019-11-12,51.6608
2019-10-12,51.3884
2019-09-12,51.7165
2019-06-12,51.7574
2019-05-12,52.1739
2019-04-12,52.1758
2019-03-12,52.1391
2019-02-12,52.0831
,52.5202
,52.6551
,52.5541
,52.1819
,52.4058
,51.8055
,51.9749
,52.2197
,52.3017
,52.6458
,52.8598
,52.9216
,52.7507
2019-11-11,52.7747
2019-08-11,52.6691
2019-07-11,53.1469
2019-06-11,53.0273
2019-05-11,52.8708
2019-04-11,52.9846
2019-01-11,53.1065
,53.1953
,52.9263
,52.7875
,51.789
,51.8755
,51.8553
,51.9124
,51.7965
,51.5637
,51.1431
,50.8906
,50.3561
2019-11-10,50.3824
2019-10-10,49.8371
2019-09-10,50.1686
